identificadorArchivo,archivoOrigen,arquitectura,particion,indiceChunk,filasValidas,rutaParquetChunk,fechaActualizacion
b52f84a357fd86ba,2024-04-14_2024-04-20_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/b52f84a357fd86ba/chunk_00011.parquet,2026-03-15T16:43:57.832411+00:00
b52f84a357fd86ba,2024-04-14_2024-04-20_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/b52f84a357fd86ba/chunk_00012.parquet,2026-03-15T16:43:58.059807+00:00
b52f84a357fd86ba,2024-04-14_2024-04-20_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/b52f84a357fd86ba/chunk_00013.parquet,2026-03-15T16:43:58.275880+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00000.parquet,2026-03-15T16:43:58.537679+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00001.parquet,2026-03-15T16:43:58.767679+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00002.parquet,2026-03-15T16:43:59.010084+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00003.parquet,2026-03-15T16:43:59.207672+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00004.parquet,2026-03-15T16:43:59.477321+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00005.parquet,2026-03-15T16:43:59.659963+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00006.parquet,2026-03-15T16:43:59.847989+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00007.parquet,2026-03-15T16:44:00.056302+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00008.parquet,2026-03-15T16:44:00.321754+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00009.parquet,2026-03-15T16:44:00.543744+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00010.parquet,2026-03-15T16:44:00.750926+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00011.parquet,2026-03-15T16:44:00.947610+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00012.parquet,2026-03-15T16:44:01.178485+00:00
8733fc576b0e724c,2024-04-21_2024-04-27_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/8733fc576b0e724c/chunk_00013.parquet,2026-03-15T16:44:01.397031+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00000.parquet,2026-03-15T16:44:01.646275+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00001.parquet,2026-03-15T16:44:01.829873+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00002.parquet,2026-03-15T16:44:02.030353+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00003.parquet,2026-03-15T16:44:02.272131+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00004.parquet,2026-03-15T16:44:02.486854+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00005.parquet,2026-03-15T16:44:02.715498+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00006.parquet,2026-03-15T16:44:02.892308+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00007.parquet,2026-03-15T16:44:03.094398+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00008.parquet,2026-03-15T16:44:03.275892+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00009.parquet,2026-03-15T16:44:03.509031+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00010.parquet,2026-03-15T16:44:03.791043+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00011.parquet,2026-03-15T16:44:04.055049+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00012.parquet,2026-03-15T16:44:04.257487+00:00
1dc8910cd3022a7b,2024-04-28_2024-05-04_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/1dc8910cd3022a7b/chunk_00013.parquet,2026-03-15T16:44:04.506820+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00000.parquet,2026-03-15T16:44:04.771745+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00001.parquet,2026-03-15T16:44:04.963630+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00002.parquet,2026-03-15T16:44:05.140992+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00003.parquet,2026-03-15T16:44:05.330010+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00004.parquet,2026-03-15T16:44:05.535113+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00005.parquet,2026-03-15T16:44:05.707064+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00006.parquet,2026-03-15T16:44:05.879744+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00007.parquet,2026-03-15T16:44:06.063487+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00008.parquet,2026-03-15T16:44:06.304889+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00009.parquet,2026-03-15T16:44:06.533318+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00010.parquet,2026-03-15T16:44:06.760683+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00011.parquet,2026-03-15T16:44:06.984873+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00012.parquet,2026-03-15T16:44:07.194680+00:00
19ee22f165e7b45f,2024-05-05_2024-05-11_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/19ee22f165e7b45f/chunk_00013.parquet,2026-03-15T16:44:07.407528+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00000.parquet,2026-03-15T16:44:07.642051+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00001.parquet,2026-03-15T16:44:07.833200+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00002.parquet,2026-03-15T16:44:08.057575+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00003.parquet,2026-03-15T16:44:08.277881+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00004.parquet,2026-03-15T16:44:08.492355+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00005.parquet,2026-03-15T16:44:08.666759+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00006.parquet,2026-03-15T16:44:08.861854+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00007.parquet,2026-03-15T16:44:09.049984+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00008.parquet,2026-03-15T16:44:09.240221+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00009.parquet,2026-03-15T16:44:09.438430+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00010.parquet,2026-03-15T16:44:09.685343+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00011.parquet,2026-03-15T16:44:09.908760+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00012.parquet,2026-03-15T16:44:10.091779+00:00
2b0bc5d81461f590,2024-05-12_2024-05-18_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/2b0bc5d81461f590/chunk_00013.parquet,2026-03-15T16:44:10.344836+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00000.parquet,2026-03-15T16:44:10.571914+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00001.parquet,2026-03-15T16:44:10.907634+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00002.parquet,2026-03-15T16:44:11.121486+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00003.parquet,2026-03-15T16:44:11.323155+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00004.parquet,2026-03-15T16:44:11.564476+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00005.parquet,2026-03-15T16:44:11.745077+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00006.parquet,2026-03-15T16:44:11.926034+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00007.parquet,2026-03-15T16:44:12.150579+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00008.parquet,2026-03-15T16:44:12.399830+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00009.parquet,2026-03-15T16:44:12.636853+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00010.parquet,2026-03-15T16:44:12.875579+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00011.parquet,2026-03-15T16:44:13.094129+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00012.parquet,2026-03-15T16:44:13.333147+00:00
adca228a5789c844,2024-05-19_2024-05-25_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/adca228a5789c844/chunk_00013.parquet,2026-03-15T16:44:13.538455+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00000.parquet,2026-03-15T16:44:13.729661+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00001.parquet,2026-03-15T16:44:13.911917+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00002.parquet,2026-03-15T16:44:14.097547+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00003.parquet,2026-03-15T16:44:14.293681+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00004.parquet,2026-03-15T16:44:14.502440+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00005.parquet,2026-03-15T16:44:14.733721+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00006.parquet,2026-03-15T16:44:14.953826+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00007.parquet,2026-03-15T16:44:15.154625+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00008.parquet,2026-03-15T16:44:15.360114+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00009.parquet,2026-03-15T16:44:15.594675+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00010.parquet,2026-03-15T16:44:15.838762+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00011.parquet,2026-03-15T16:44:16.077760+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00012.parquet,2026-03-15T16:44:16.270115+00:00
5224f0f8ed739123,2024-05-26_2024-06-01_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/5224f0f8ed739123/chunk_00013.parquet,2026-03-15T16:44:16.453944+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00000.parquet,2026-03-15T16:44:16.633102+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00001.parquet,2026-03-15T16:44:16.812448+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00002.parquet,2026-03-15T16:44:17.005112+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00003.parquet,2026-03-15T16:44:17.203273+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00004.parquet,2026-03-15T16:44:17.472525+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00005.parquet,2026-03-15T16:44:17.671405+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00006.parquet,2026-03-15T16:44:17.844532+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00007.parquet,2026-03-15T16:44:18.042496+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00008.parquet,2026-03-15T16:44:18.296705+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00009.parquet,2026-03-15T16:44:18.509954+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00010.parquet,2026-03-15T16:44:18.714615+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00011.parquet,2026-03-15T16:44:18.921468+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00012.parquet,2026-03-15T16:44:19.142804+00:00
981bf1834848eacd,2024-06-02_2024-06-08_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/981bf1834848eacd/chunk_00013.parquet,2026-03-15T16:44:19.317488+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00000.parquet,2026-03-15T16:44:19.583016+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00001.parquet,2026-03-15T16:44:19.858482+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00002.parquet,2026-03-15T16:44:20.080974+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00003.parquet,2026-03-15T16:44:20.284771+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00004.parquet,2026-03-15T16:44:20.553608+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00005.parquet,2026-03-15T16:44:20.838085+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00006.parquet,2026-03-15T16:44:21.069835+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00007.parquet,2026-03-15T16:44:21.350428+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00008.parquet,2026-03-15T16:44:21.651084+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00009.parquet,2026-03-15T16:44:21.857295+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00010.parquet,2026-03-15T16:44:22.068585+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,11,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00011.parquet,2026-03-15T16:44:22.269496+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,12,1500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00012.parquet,2026-03-15T16:44:22.496449+00:00
a231e8e8630ffa47,2024-06-09_2024-06-15_Win64_train.jsonl,Win64,train,13,500,artefactos/ember2024/parquetSeleccionado/a231e8e8630ffa47/chunk_00013.parquet,2026-03-15T16:44:22.736688+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,0,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00000.parquet,2026-03-15T16:44:22.933917+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,1,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00001.parquet,2026-03-15T16:44:23.142235+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,2,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00002.parquet,2026-03-15T16:44:23.360433+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,3,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00003.parquet,2026-03-15T16:44:23.609395+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,4,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00004.parquet,2026-03-15T16:44:23.819217+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,5,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00005.parquet,2026-03-15T16:44:24.053258+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,6,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00006.parquet,2026-03-15T16:44:24.319762+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,7,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00007.parquet,2026-03-15T16:44:24.510681+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,8,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00008.parquet,2026-03-15T16:44:24.750044+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,9,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00009.parquet,2026-03-15T16:44:25.005111+00:00
b4721c3e6d8bfd23,2024-06-16_2024-06-22_Win64_train.jsonl,Win64,train,10,1500,artefactos/ember2024/parquetSeleccionado/b4721c3e6d8bfd23/chunk_00010.parquet,2026-03-15T16:44:25.280523+00:00
